State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Region
Madhya Pradesh,BARWANI,2005,Whole Year ,Sweet potato,63,179,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Arhar/Tur,4224,1684,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Bajra,9732,4064,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Castor seed,117,28,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Cotton(lint),53252,39349,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Dry ginger,355,194,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Groundnut,14031,8487,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Horse-gram,6207,777,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Jowar,48586,53371,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Jute,313,289,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Maize,33575,24415,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Mesta,35,48,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Moong(Green Gram),6524,1291,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Other Kharif pulses,1210,1225.658039,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Rice,2236,869,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Small millets,809,174,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Soyabean,29572,10505,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Sunflower,9,2,Central India
Madhya Pradesh,BARWANI,2006,Kharif     ,Urad,8144,1429,Central India
Madhya Pradesh,BARWANI,2006,Rabi       ,Gram,3487,2077,Central India
Madhya Pradesh,BARWANI,2006,Rabi       ,Jowar,1644,1513,Central India
Madhya Pradesh,BARWANI,2006,Rabi       ,Linseed,1,583.1485911,Central India
Madhya Pradesh,BARWANI,2006,Rabi       ,Moong(Green Gram),706,112,Central India
Madhya Pradesh,BARWANI,2006,Rabi       ,Peas & beans (Pulses),3,1,Central India
Madhya Pradesh,BARWANI,2006,Rabi       ,Safflower,1,2161.767418,Central India
Madhya Pradesh,BARWANI,2006,Rabi       ,Small millets,8,1225.860135,Central India
Madhya Pradesh,BARWANI,2006,Rabi       ,Urad,23,6,Central India
Madhya Pradesh,BARWANI,2006,Rabi       ,Wheat,32436,62945,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Banana,403,5130,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Coriander,68,14,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Dry chillies,5654,3871,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Garlic,165,287,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Onion,977,7587,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Potato,6,48,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Sesamum,318,91,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Sugarcane,257,7890,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Sweet potato,85,337,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Tobacco,63,27,Central India
Madhya Pradesh,BARWANI,2006,Whole Year ,Turmeric,71,58,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Arhar/Tur,4304,1487,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Bajra,9431,3750,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Castor seed,80,18,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Cotton(lint),54616,6779,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Groundnut,15642,11162,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Horse-gram,6239,857,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Jowar,46638,50888,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Maize,32591,34789,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Rice,2121,862,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Sannhamp,335,289,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Soyabean,29679,12332,Central India
Madhya Pradesh,BARWANI,2007,Kharif     ,Urad,7972,1506,Central India
Madhya Pradesh,BARWANI,2007,Rabi       ,Gram,3365,1585,Central India
Madhya Pradesh,BARWANI,2007,Rabi       ,Jowar,1650,1425,Central India
Madhya Pradesh,BARWANI,2007,Rabi       ,Linseed,2,583.1485911,Central India
Madhya Pradesh,BARWANI,2007,Rabi       ,Peas & beans (Pulses),3,1,Central India
Madhya Pradesh,BARWANI,2007,Rabi       ,Urad,25,5,Central India
Madhya Pradesh,BARWANI,2007,Rabi       ,Wheat,34398,51908,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Banana,260,7910,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Coriander,77,14,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Garlic,166,289,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Onion,1177,8544,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Potato,15,102,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Sesamum,343,135,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Small millets,734,181,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Sugarcane,2184,52680,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Sunflower,1,2418.945769,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Sweet potato,90,288,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Tobacco,23,11,Central India
Madhya Pradesh,BARWANI,2007,Whole Year ,Turmeric,59,45,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Arhar/Tur,4333,2026,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Bajra,8943,4306,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Castor seed,95,22,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Cotton(lint),56059,9678,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Groundnut,14837,10164,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Horse-gram,6200,628,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Jowar,45802,63239,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Maize,32136,35119,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Rice,2328,807,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Sannhamp,389,69,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Soyabean,31171,13750,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Sunflower,1,2418.945769,Central India
Madhya Pradesh,BARWANI,2008,Kharif     ,Urad,7800,1500,Central India
Madhya Pradesh,BARWANI,2008,Rabi       ,Gram,2708,1669,Central India
Madhya Pradesh,BARWANI,2008,Rabi       ,Jowar,1392,1581,Central India
Madhya Pradesh,BARWANI,2008,Rabi       ,Peas & beans (Pulses),2,1,Central India
Madhya Pradesh,BARWANI,2008,Rabi       ,Urad,21,4,Central India
Madhya Pradesh,BARWANI,2008,Rabi       ,Wheat,25305,62053,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Banana,114,2886,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Coriander,53,10,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Garlic,152,247,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Onion,1057,6277,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Potato,11,72,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Sesamum,401,160,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Small millets,701,172,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Sugarcane,563,16050,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Sweet potato,63,201,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Tobacco,23,11,Central India
Madhya Pradesh,BARWANI,2008,Whole Year ,Turmeric,57,49,Central India
Madhya Pradesh,BARWANI,2009,Kharif     ,Horse-gram,5909,755,Central India
Madhya Pradesh,BARWANI,2009,Kharif     ,Jowar,45200,63115,Central India
Madhya Pradesh,BARWANI,2009,Kharif     ,Moong(Green Gram),6219,1348,Central India
Madhya Pradesh,BARWANI,2009,Kharif     ,Small millets,656,137,Central India
Madhya Pradesh,BARWANI,2009,Kharif     ,Urad,7613,1412,Central India
Madhya Pradesh,BARWANI,2009,Rabi       ,Jowar,1769,1946,Central India
Madhya Pradesh,BARWANI,2009,Rabi       ,Moong(Green Gram),514,54,Central India
Madhya Pradesh,BARWANI,2009,Rabi       ,Urad,16,3,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Arhar/Tur,4254,1790,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Bajra,8575,4278,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Banana,215,7097,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Castor seed,40,8,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Coriander,178,33,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Cotton(lint),58807,8104,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Dry chillies,6073,10143,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Dry ginger,494,298,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Garlic,162,297,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Gram,4163,2063,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Groundnut,13105,9671,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Linseed,1,583.1485911,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Maize,31887,29881,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Mesta,51,11,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Onion,1198,9010,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Potato,34,301,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Rapeseed & Mustard,4,2,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Rice,1926,759,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Sannhamp,309,53,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Sesamum,339,134,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Soyabean,31404,14556,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Sugarcane,1503,36910,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Sweet potato,59,192,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Tobacco,17,7,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Turmeric,71,62,Central India
Madhya Pradesh,BARWANI,2009,Whole Year ,Wheat,31879,49080,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Arhar/Tur,4504,1022,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Bajra,7364,4454,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Castor seed,43,11,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Cotton(lint),61553,79751,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Groundnut,11788,12266,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Horse-gram,4797,717,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Jowar,43500,69960,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Maize,33178,44792,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Moong(Green Gram),5756,1247,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Rice,1476,1090,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Small millets,386,95,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Soyabean,33138,9509,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Sunflower,7,1,Central India
Madhya Pradesh,BARWANI,2010,Kharif     ,Urad,7012,1466,Central India
Madhya Pradesh,BARWANI,2010,Rabi       ,Gram,4828,2848,Central India
Madhya Pradesh,BARWANI,2010,Rabi       ,Jowar,2028,3084,Central India
Madhya Pradesh,BARWANI,2010,Rabi       ,Linseed,1,583.1485911,Central India
Madhya Pradesh,BARWANI,2010,Rabi       ,Moong(Green Gram),422,49,Central India
Madhya Pradesh,BARWANI,2010,Rabi       ,Wheat,38103,83053,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Banana,158,4032,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Coriander,174,38,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Dry chillies,6293,16081,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Dry ginger,497,323,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Garlic,146,155,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Mesta,15,21,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Onion,1347,7961,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Potato,33,251,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Sannhamp,263,244,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Sesamum,318,144,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Sugarcane,971,34070,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Sweet potato,82,169,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Tobacco,13,8,Central India
Madhya Pradesh,BARWANI,2010,Whole Year ,Turmeric,70,47,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Arhar/Tur,4225,1721,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Bajra,6808,6240,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Castor seed,65,11,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Cotton(lint),62091,83150,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Groundnut,10797,13691,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Horse-gram,3974,399,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Jowar,41284,148078,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Maize,35197,49728,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Mesta,35,40,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Moong(Green Gram),5479,873,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Other Kharif pulses,1247,1225.658039,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Rice,1363,1168,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Sannhamp,204,144,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Small millets,372,90,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Soyabean,35375,12315,Central India
Madhya Pradesh,BARWANI,2011,Kharif     ,Urad,7057,1082,Central India
Madhya Pradesh,BARWANI,2011,Rabi       ,Gram,3995,2552,Central India
Madhya Pradesh,BARWANI,2011,Rabi       ,Jowar,1389,2316,Central India
Madhya Pradesh,BARWANI,2011,Rabi       ,Linseed,12,7,Central India
Madhya Pradesh,BARWANI,2011,Rabi       ,Moong(Green Gram),234,23,Central India
Madhya Pradesh,BARWANI,2011,Rabi       ,Peas & beans (Pulses),1,1968.283166,Central India
Madhya Pradesh,BARWANI,2011,Rabi       ,Rapeseed & Mustard,1,12062.82568,Central India
Madhya Pradesh,BARWANI,2011,Rabi       ,Urad,1,2307.980501,Central India
Madhya Pradesh,BARWANI,2011,Rabi       ,Wheat,38149,136268,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Banana,386,7903,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Coriander,183,39,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Dry chillies,6332,9242,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Dry ginger,508,243,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Garlic,146,158,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Onion,1323,11246,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Potato,29,222,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Sesamum,338,168,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Sugarcane,1283,37420,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Sweet potato,66,131,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Tobacco,1,3980.340546,Central India
Madhya Pradesh,BARWANI,2011,Whole Year ,Turmeric,77,48,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Arhar/Tur,4178,1818,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Bajra,5825,10135,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Castor seed,144,52,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Cotton(lint),64488,308540,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Groundnut,9348,14330,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Horse-gram,2540,696,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Jowar,38882,205538,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Maize,39285,244209,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Mesta,38,14,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Moong(Green Gram),5022,4277,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Other Kharif pulses,1133,1225.658039,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Rice,1158,1213,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Sannhamp,145,189,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Small millets,192,50,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Soyabean,37511,76924,Central India
Madhya Pradesh,BARWANI,2012,Kharif     ,Urad,6231,6631,Central India
Madhya Pradesh,BARWANI,2012,Rabi       ,Gram,4475,5183,Central India
Madhya Pradesh,BARWANI,2012,Rabi       ,Jowar,1288,2564,Central India
Madhya Pradesh,BARWANI,2012,Rabi       ,Moong(Green Gram),313,39,Central India
Madhya Pradesh,BARWANI,2012,Rabi       ,Urad,7,2,Central India
Madhya Pradesh,BARWANI,2012,Rabi       ,Wheat,34868,105232,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Banana,500,17126,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Coriander,128,54,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Dry chillies,9100,58073,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Dry ginger,458,842,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Garlic,186,355,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Onion,1116,11706,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Potato,9,254,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Sesamum,298,111,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Sugarcane,1577,76560,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Sunflower,3,1,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Sweet potato,142,610,Central India
Madhya Pradesh,BARWANI,2012,Whole Year ,Turmeric,181,337,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Arhar/Tur,4088,2712,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Bajra,5897,6993,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Castor seed,158,53,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Cotton(lint),65882,198850,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Groundnut,9772,11647,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Horse-gram,2001,478,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Jowar,37107,79513,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Maize,39586,133331,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Mesta,17,29,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Moong(Green Gram),5184,3545,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Other Kharif pulses,1446,1225.658039,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Rice,1092,414,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Sannhamp,91,122,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Small millets,180,48,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Soyabean,37886,39626,Central India
Madhya Pradesh,BARWANI,2013,Kharif     ,Urad,6630,6398,Central India
Madhya Pradesh,BARWANI,2013,Rabi       ,Gram,4169,4557,Central India
Madhya Pradesh,BARWANI,2013,Rabi       ,Jowar,1287,1833,Central India
Madhya Pradesh,BARWANI,2013,Rabi       ,Moong(Green Gram),261,42,Central India
Madhya Pradesh,BARWANI,2013,Rabi       ,Wheat,47358,136202,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Banana,546,30318,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Coriander,149,66,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Dry chillies,6785,38199,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Dry ginger,461,820,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Garlic,179,339,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Onion,1523,19076,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Potato,11,269,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Sesamum,265,100,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Sugarcane,1241,51730,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Sweet potato,197,940,Central India
Madhya Pradesh,BARWANI,2013,Whole Year ,Turmeric,168,295,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Arhar/Tur,16900,9300,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Bajra,500,300,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Cotton(lint),1500,2000,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Groundnut,5500,5900,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Jowar,52800,22900,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Maize,18300,22700,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Paddy,30600,33900,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Sesamum,1200,200,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Small millets,38200,6700,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Soyabean,185200,128400,Central India
Madhya Pradesh,BETUL,1997,Kharif     ,Sunflower,700,100,Central India
Madhya Pradesh,BETUL,1997,Rabi       ,Linseed,2800,800,Central India
